Date,nepse open,nepse high,nepse Low,nepse close,nepse volume,Date__1,weekday,weeknum,weeknumber,month,uniquemonth,uniqueweek,close-open,high-low,high-close,close-low
3/16/2017,1356.13,1359.65,1354.75,1357.34,417496000,Thursday,5,11,3,3,237,1011,1.21,4.9,2.31,2.59
3/19/2017,1357.34,1382.3,1357.08,1382.19,640144000,Sunday,1,12,4,3,237,1012,24.85,25.22,0.11,25.11
3/20/2017,1382.19,1424.78,1381.87,1424.38,1205650048,Monday,2,12,4,3,237,1012,42.19,42.91,0.4,42.51
3/21/2017,1424.38,1463.09,1412.97,1462.23,1313200000,Tuesday,3,12,4,3,237,1012,37.85,50.12,0.86,49.26
3/22/2017,1462.23,1513.19,1462.23,1481.08,1306419968,Wednesday,4,12,4,3,237,1012,18.85,50.96,32.11,18.85
3/23/2017,1481.08,1495.58,1469.57,1486.04,961484032,Thursday,5,12,4,3,237,1012,4.96,26.01,9.54,16.47
3/26/2017,1486.04,1546.48,1486.04,1533.83,1511490048,Sunday,1,13,5,3,237,1013,47.79,60.44,12.65,47.79
3/28/2017,1533.83,1610.67,1533.83,1610.62,1339960064,Tuesday,3,13,5,3,237,1013,76.79,76.84,0.05,76.79
3/29/2017,1610.62,1644.77,1587.21,1588.29,2043980032,Wednesday,4,13,5,3,237,1013,-22.33,57.56,56.48,1.08
3/30/2017,1588.29,1600.57,1569.43,1587.64,1447270016,Thursday,5,13,5,3,237,1013,-0.65,31.14,12.93,18.21
4/2/2017,1587.64,1667.11,1587.64,1667.11,903900032,Sunday,1,14,2,4,238,1014,79.47,79.47,0,79.47
4/3/2017,1667.11,1746.82,1648.21,1660.52,2442589952,Monday,2,14,2,4,238,1014,-6.59,98.61,86.3,12.31
4/4/2017,1660.52,1675.95,1635.22,1657.02,1566310016,Tuesday,3,14,2,4,238,1014,-3.5,40.73,18.93,21.8
4/6/2017,1657.02,1666.91,1642.91,1651.04,1351320064,Thursday,5,14,2,4,238,1014,-5.98,24,15.87,8.13
4/9/2017,1651.04,1665.55,1644.31,1651.6,1194230016,Sunday,1,15,3,4,238,1015,0.56,21.24,13.95,7.29
4/10/2017,1651.6,1677.18,1651.28,1676.22,1542029952,Monday,2,15,3,4,238,1015,24.62,25.9,0.96,24.94
4/11/2017,1676.22,1710.74,1676.25,1709.82,1860470016,Tuesday,3,15,3,4,238,1015,33.6,34.49,0.92,33.57
4/12/2017,1709.82,1737.91,1702.7,1703.07,1986259968,Wednesday,4,15,3,4,238,1015,-6.75,35.21,34.84,0.37
4/13/2017,1703.07,1709.08,1679.68,1697.13,1391820032,Thursday,5,15,3,4,238,1015,-5.94,29.4,11.95,17.45
4/16/2017,1697.13,1704.02,1651.1,1651.61,1163069952,Sunday,1,16,4,4,238,1016,-45.52,52.92,52.41,0.51
4/18/2017,1651.61,1651.74,1603.59,1612.04,1458509952,Tuesday,3,16,4,4,238,1016,-39.57,48.15,39.7,8.45
4/19/2017,1612.04,1662.02,1609.8,1662.02,1037200000,Wednesday,4,16,4,4,238,1016,49.98,52.22,0,52.22
4/20/2017,1662.02,1684.33,1653.62,1658.34,1299580032,Thursday,5,16,4,4,238,1016,-3.68,30.71,25.99,4.72
4/23/2017,1658.34,1724.54,1659.46,1693.72,1515859968,Sunday,1,17,5,4,238,1017,35.38,65.08,30.82,34.26
4/24/2017,1693.72,1696.85,1673.08,1675.78,941086976,Monday,2,17,5,4,238,1017,-17.94,23.77,21.07,2.7
4/25/2017,1675.78,1682.91,1668.71,1672.38,1036600000,Tuesday,3,17,5,4,238,1017,-3.4,14.2,10.53,3.67
4/26/2017,1672.38,1677.9,1666.09,1670.3,856094976,Wednesday,4,17,5,4,238,1017,-2.08,11.81,7.6,4.21
4/27/2017,1670.3,1679.31,1656.68,1670.62,1063420032,Thursday,5,17,5,4,238,1017,0.32,22.63,8.69,13.94
4/30/2017,1670.62,1670.69,1648.11,1650.78,747966016,Sunday,1,18,6,4,238,1018,-19.84,22.58,19.91,2.67
5/2/2017,1650.78,1667.97,1642.37,1658.33,874723968,Tuesday,3,18,1,5,239,1018,7.55,25.6,9.64,15.96
5/3/2017,1658.33,1679.82,1658.88,1662.38,864366976,Wednesday,4,18,1,5,239,1018,4.05,20.94,17.44,3.5
5/4/2017,1662.38,1668.3,1652.21,1653.18,752230976,Thursday,5,18,1,5,239,1018,-9.2,16.09,15.12,0.97
5/7/2017,1653.18,1655.72,1625.76,1628.98,668144000,Sunday,1,19,2,5,239,1019,-24.2,29.96,26.74,3.22
5/8/2017,1628.98,1647.21,1627.02,1637.3,560332032,Monday,2,19,2,5,239,1019,8.32,20.19,9.91,10.28
5/9/2017,1637.3,1651.09,1637.21,1650.81,597118976,Tuesday,3,19,2,5,239,1019,13.51,13.88,0.28,13.6
5/11/2017,1650.81,1659.05,1650.72,1658.58,840556032,Thursday,5,19,2,5,239,1019,7.77,8.33,0.47,7.86
5/15/2017,1658.58,1675.57,1658.16,1659.23,596112000,Monday,2,20,3,5,239,1020,0.65,17.41,16.34,1.07
5/16/2017,1659.23,1660.52,1647.63,1649.24,447912000,Tuesday,3,20,3,5,239,1020,-9.99,12.89,11.28,1.61
5/17/2017,1649.24,1655.09,1644.25,1644.26,574614976,Wednesday,4,20,3,5,239,1020,-4.98,10.84,10.83,0.01
5/18/2017,1644.26,1646.04,1635.65,1643.87,757734976,Thursday,5,20,3,5,239,1020,-0.39,10.39,2.17,8.22
5/21/2017,1643.87,1648.35,1625.49,1627.24,641156992,Sunday,1,21,4,5,239,1021,-16.63,22.86,21.11,1.75
5/22/2017,1627.24,1629.38,1612.07,1616.4,513321984,Monday,2,21,4,5,239,1021,-10.84,17.31,12.98,4.33
5/23/2017,1616.4,1636.14,1611.61,1626.51,754849024,Tuesday,3,21,4,5,239,1021,10.11,24.53,9.63,14.9
5/24/2017,1626.51,1632.11,1615.18,1629.58,629254976,Wednesday,4,21,4,5,239,1021,3.07,16.93,2.53,14.4
5/28/2017,1629.58,1629.9,1611.22,1615.58,723315968,Sunday,1,22,5,5,239,1022,-14,18.68,14.32,4.36
5/30/2017,1615.58,1616.07,1592.4,1594.43,732868992,Tuesday,3,22,5,5,239,1022,-21.15,23.67,21.64,2.03
5/31/2017,1594.43,1612.8,1582.72,1608.11,649315968,Wednesday,4,22,5,5,239,1022,13.68,30.08,4.69,25.39
6/1/2017,1608.11,1614.85,1604.2,1604.31,562675968,Thursday,5,22,1,6,240,1022,-3.8,10.65,10.54,0.11
6/4/2017,1604.31,1606.13,1590.67,1593.81,527332000,Sunday,1,23,2,6,240,1023,-10.5,15.46,12.32,3.14
6/5/2017,1593.81,1610.3,1593.9,1602.65,546643008,Monday,2,23,2,6,240,1023,8.84,16.4,7.65,8.75
6/6/2017,1602.65,1637.39,1602.65,1637.37,896185024,Tuesday,3,23,2,6,240,1023,34.72,34.74,0.02,34.72
6/7/2017,1637.37,1651.29,1622.27,1623.13,752364032,Wednesday,4,23,2,6,240,1023,-14.24,29.02,28.16,0.86
6/8/2017,1623.13,1623.5,1610.02,1615.19,474460992,Thursday,5,23,2,6,240,1023,-7.94,13.48,8.31,5.17
6/11/2017,1615.19,1618.98,1589.71,1590.49,646574976,Sunday,1,24,3,6,240,1024,-24.7,29.27,28.49,0.78
6/12/2017,1590.49,1593.39,1577.75,1580.52,482025984,Monday,2,24,3,6,240,1024,-9.97,15.64,12.87,2.77
6/13/2017,1580.52,1592.02,1576.46,1585.15,468572000,Tuesday,3,24,3,6,240,1024,4.63,15.56,6.87,8.69
6/14/2017,1585.15,1586.92,1581.41,1584.49,530158016,Wednesday,4,24,3,6,240,1024,-0.66,5.51,2.43,3.08
6/15/2017,1584.49,1605.01,1578.66,1589.59,612854976,Thursday,5,24,3,6,240,1024,5.1,26.35,15.42,10.93
6/18/2017,1589.59,1591.9,1574.73,1575.98,533216000,Sunday,1,25,4,6,240,1025,-13.61,17.17,15.92,1.25
6/19/2017,1575.98,1576.82,1554.09,1555.16,614467968,Monday,2,25,4,6,240,1025,-20.82,22.73,21.66,1.07
6/20/2017,1555.16,1560.35,1542.06,1551.07,552184000,Tuesday,3,25,4,6,240,1025,-4.09,18.29,9.28,9.01
6/21/2017,1551.07,1559.07,1548.04,1554.69,425968000,Wednesday,4,25,4,6,240,1025,3.62,11.03,4.38,6.65
6/22/2017,1554.69,1565.56,1554.43,1559.49,494652000,Thursday,5,25,4,6,240,1025,4.8,11.13,6.07,5.06
6/25/2017,1559.49,1569.94,1559.3,1567.72,582424000,Sunday,1,26,5,6,240,1026,8.23,10.64,2.22,8.42
6/27/2017,1567.72,1571.72,1563.04,1565.09,578462976,Tuesday,3,26,5,6,240,1026,-2.63,8.68,6.63,2.05
6/28/2017,1565.09,1566.35,1559.61,1563.81,450164992,Wednesday,4,26,5,6,240,1026,-1.28,6.74,2.54,4.2
7/2/2017,1563.81,1563.93,1539.75,1541.82,520582016,Sunday,1,27,2,7,241,1027,-21.99,24.18,22.11,2.07
7/3/2017,1541.82,1551.98,1541.06,1544.29,402097984,Monday,2,27,2,7,241,1027,2.47,10.92,7.69,3.23
7/4/2017,1544.29,1546.13,1540.62,1541.28,354695008,Tuesday,3,27,2,7,241,1027,-3.01,5.51,4.85,0.66
7/5/2017,1541.28,1551.07,1537.99,1551.06,455596992,Wednesday,4,27,2,7,241,1027,9.78,13.08,0.01,13.07
7/6/2017,1551.06,1582.52,1550.77,1582.11,712723008,Thursday,5,27,2,7,241,1027,31.05,31.75,0.41,31.34
7/9/2017,1582.11,1605.39,1561.79,1584.15,1042430016,Sunday,1,28,3,7,241,1028,2.04,43.6,21.24,22.36
7/10/2017,1584.15,1584.34,1572,1575.22,642406976,Monday,2,28,3,7,241,1028,-8.93,12.34,9.12,3.22
7/11/2017,1575.22,1586.35,1571.75,1585.01,544070976,Tuesday,3,28,3,7,241,1028,9.79,14.6,1.34,13.26
7/12/2017,1585.01,1590.61,1582.06,1587.56,561254016,Wednesday,4,28,3,7,241,1028,2.55,8.55,3.05,5.5
7/13/2017,1587.56,1589.16,1578.94,1582.67,716166976,Thursday,5,28,3,7,241,1028,-4.89,10.22,6.49,3.73
7/16/2017,1582.67,1584.38,1580.08,1583.57,430724000,Sunday,1,29,4,7,241,1029,0.9,4.3,0.81,3.49
7/17/2017,1583.57,1604.31,1582.48,1604.15,599289984,Monday,2,29,4,7,241,1029,20.58,21.83,0.16,21.67
7/18/2017,1604.15,1638.41,1603.76,1638.41,1102710016,Tuesday,3,29,4,7,241,1029,34.26,34.65,0,34.65
7/19/2017,1638.41,1652.73,1634.97,1637.27,1107469952,Wednesday,4,29,4,7,241,1029,-1.14,17.76,15.46,2.3
7/20/2017,1637.27,1640.34,1633.6,1635.75,907945984,Thursday,5,29,4,7,241,1029,-1.52,6.74,4.59,2.15
7/23/2017,1635.75,1640.3,1633.82,1635.56,1021249984,Sunday,1,30,5,7,241,1030,-0.19,6.48,4.74,1.74
7/24/2017,1635.56,1636.01,1625.09,1629.08,1008200000,Monday,2,30,5,7,241,1030,-6.48,10.92,6.93,3.99
7/25/2017,1629.08,1645.57,1627.76,1636.19,808281984,Tuesday,3,30,5,7,241,1030,7.11,17.81,9.38,8.43
7/26/2017,1636.19,1649.53,1636.19,1645.03,1109970048,Wednesday,4,30,5,7,241,1030,8.84,13.34,4.5,8.84
7/27/2017,1645.03,1653.2,1637.67,1646.53,1120790016,Thursday,5,30,5,7,241,1030,1.5,15.53,6.67,8.86
7/30/2017,1646.53,1649.93,1635.42,1643.28,932892992,Sunday,1,31,6,7,241,1031,-3.25,14.51,6.65,7.86
7/31/2017,1643.28,1657.01,1643.28,1652.69,978681024,Monday,2,31,6,7,241,1031,9.41,13.73,4.32,9.41
8/1/2017,1652.69,1661.73,1652.36,1660.25,1013820032,Tuesday,3,31,1,8,242,1031,7.56,9.37,1.48,7.89
8/2/2017,1660.25,1668.55,1659.19,1662.74,1019910016,Wednesday,4,31,1,8,242,1031,2.49,9.36,5.81,3.55
8/3/2017,1662.74,1669,1658.88,1660.58,1081469952,Thursday,5,31,1,8,242,1031,-2.16,10.12,8.42,1.7
8/6/2017,1660.58,1670.01,1659.99,1665.05,962364992,Sunday,1,32,2,8,242,1032,4.47,10.02,4.96,5.06
8/7/2017,1665.05,1671.46,1663.26,1667.94,868548992,Monday,2,32,2,8,242,1032,2.89,8.2,3.52,4.68
8/9/2017,1667.94,1675.31,1661.25,1661.72,824171008,Wednesday,4,32,2,8,242,1032,-6.22,14.06,13.59,0.47
8/10/2017,1661.72,1664.11,1650.2,1653.53,869953984,Thursday,5,32,2,8,242,1032,-8.19,13.91,10.58,3.33
8/13/2017,1653.53,1661.18,1640.84,1642.13,743803008,Sunday,1,33,3,8,242,1033,-11.4,20.34,19.05,1.29
8/15/2017,1642.13,1644.74,1628.04,1629.16,701028992,Tuesday,3,33,3,8,242,1033,-12.97,16.7,15.58,1.12
8/16/2017,1629.16,1644.52,1625.01,1632.66,631038976,Wednesday,4,33,3,8,242,1033,3.5,19.51,11.86,7.65
8/17/2017,1632.66,1633.9,1624.05,1629.75,629568000,Thursday,5,33,3,8,242,1033,-2.91,9.85,4.15,5.7
8/20/2017,1629.75,1633.72,1617.06,1617.97,705353984,Sunday,1,34,4,8,242,1034,-11.78,16.66,15.75,0.91
8/21/2017,1617.97,1619.32,1609.41,1611.57,474737984,Monday,2,34,4,8,242,1034,-6.4,9.91,7.75,2.16
8/22/2017,1611.57,1622.68,1607.18,1614.05,662060032,Tuesday,3,34,4,8,242,1034,2.48,15.5,8.63,6.87
8/23/2017,1614.05,1617.58,1609.89,1611.27,574001024,Wednesday,4,34,4,8,242,1034,-2.78,7.69,6.31,1.38
8/24/2017,1611.27,1618.03,1608.96,1617.81,555446976,Thursday,5,34,4,8,242,1034,6.54,9.07,0.22,8.85
8/27/2017,1617.81,1627.98,1617.86,1622.32,718817984,Sunday,1,35,5,8,242,1035,4.51,10.12,5.66,4.46
8/28/2017,1622.32,1627.35,1611.91,1612.91,870353984,Monday,2,35,5,8,242,1035,-9.41,15.44,14.44,1
8/30/2017,1612.91,1614.75,1595.92,1598.36,848014976,Wednesday,4,35,5,8,242,1035,-14.55,18.83,16.39,2.44
8/31/2017,1598.36,1599.03,1577.68,1580.03,789476992,Thursday,5,35,5,8,242,1035,-18.33,21.35,19,2.35
9/4/2017,1580.03,1580.86,1553.87,1554.56,809582016,Monday,2,36,2,9,243,1036,-25.47,26.99,26.3,0.69
9/6/2017,1554.56,1580.4,1554.56,1566.5,702812032,Wednesday,4,36,2,9,243,1036,11.94,25.84,13.9,11.94
9/7/2017,1566.5,1571.01,1553.99,1554.55,653435008,Thursday,5,36,2,9,243,1036,-11.95,17.02,16.46,0.56
9/10/2017,1554.55,1556.77,1519.12,1519.66,877347968,Sunday,1,37,3,9,243,1037,-34.89,37.65,37.11,0.54
9/11/2017,1519.66,1530.23,1510.23,1523.26,727353984,Monday,2,37,3,9,243,1037,3.6,20,6.97,13.03
9/12/2017,1523.26,1523.26,1499.55,1502.2,540275008,Tuesday,3,37,3,9,243,1037,-21.06,23.71,21.06,2.65
9/13/2017,1502.2,1509.24,1483.96,1493.2,591177984,Wednesday,4,37,3,9,243,1037,-9,25.28,16.04,9.24
9/14/2017,1493.2,1530.31,1489.4,1530.31,591177984,Thursday,5,37,3,9,243,1037,37.11,40.91,0,40.91
9/17/2017,1530.31,1549.11,1528.94,1547.94,576883008,Sunday,1,38,4,9,243,1038,17.63,20.17,1.17,19
9/18/2017,1547.94,1556.34,1541.31,1543.7,450840992,Monday,2,38,4,9,243,1038,-4.24,15.03,12.64,2.39
9/20/2017,1543.7,1546.89,1530.23,1539.81,414631008,Wednesday,4,38,4,9,243,1038,-3.89,16.66,7.08,9.58
9/24/2017,1539.81,1540.38,1534.61,1536.92,271105984,Sunday,1,39,5,9,243,1039,-2.89,5.77,3.46,2.31
9/25/2017,1536.92,1545.65,1536.85,1545.44,255570000,Monday,2,39,5,9,243,1039,8.52,8.8,0.21,8.59
9/26/2017,1545.44,1553.44,1545.34,1549.46,303448000,Tuesday,3,39,5,9,243,1039,4.02,8.1,3.98,4.12
10/3/2017,1549.46,1556.35,1546.1,1556.35,129759000,Tuesday,3,40,1,10,244,1040,6.89,10.25,0,10.25
10/4/2017,1556.35,1558.61,1539.89,1542.65,272360992,Wednesday,4,40,1,10,244,1040,-13.7,18.72,15.96,2.76
10/8/2017,1542.65,1542.53,1492.2,1510.01,389966016,Sunday,1,41,2,10,244,1041,-32.64,50.33,32.52,17.81
10/9/2017,1510.01,1513.06,1493.83,1501.89,308187008,Monday,2,41,2,10,244,1041,-8.12,19.23,11.17,8.06
10/10/2017,1501.89,1507.82,1493.97,1502.63,297796000,Tuesday,3,41,2,10,244,1041,0.74,13.85,5.19,8.66
10/11/2017,1502.63,1513.38,1499.38,1505.99,274908000,Wednesday,4,41,2,10,244,1041,3.36,14,7.39,6.61
10/12/2017,1505.99,1512.3,1505.52,1510.02,386200992,Thursday,5,41,2,10,244,1041,4.03,6.78,2.28,4.5
10/15/2017,1510.02,1518.47,1507.95,1518.28,498376000,Sunday,1,42,3,10,244,1042,8.26,10.52,0.19,10.33
10/16/2017,1518.28,1564.99,1518.28,1564.9,545788032,Monday,2,42,3,10,244,1042,46.62,46.71,0.09,46.62
10/17/2017,1564.9,1573.91,1552.12,1559.18,554140032,Tuesday,3,42,3,10,244,1042,-5.72,21.79,14.73,7.06
10/18/2017,1559.18,1568.52,1548.32,1568.35,350052000,Wednesday,4,42,3,10,244,1042,9.17,20.2,0.17,20.03
10/22/2017,1568.35,1586.89,1567.96,1571.92,346168992,Sunday,1,43,4,10,244,1043,3.57,18.93,14.97,3.96
10/23/2017,1571.92,1575.67,1564.48,1568.3,377179008,Monday,2,43,4,10,244,1043,-3.62,11.19,7.37,3.82
10/24/2017,1568.3,1572.4,1562.56,1567.64,377179008,Tuesday,3,43,4,10,244,1043,-0.66,9.84,4.76,5.08
10/25/2017,1567.64,1568.06,1552.91,1553.72,409729984,Wednesday,4,43,4,10,244,1043,-13.92,15.15,14.34,0.81
10/29/2017,1553.72,1555.21,1539.41,1540.23,373524000,Sunday,1,44,5,10,244,1044,-13.49,15.8,14.98,0.82
10/30/2017,1540.23,1542.91,1534.2,1536.72,389572000,Monday,2,44,5,10,244,1044,-3.51,8.71,6.19,2.52
10/31/2017,1536.72,1539.94,1528.12,1533.53,339512992,Tuesday,3,44,5,10,244,1044,-3.19,11.82,6.41,5.41
11/1/2017,1533.53,1535.88,1523.52,1526.51,368937984,Wednesday,4,44,1,11,245,1044,-7.02,12.36,9.37,2.99
11/2/2017,1526.51,1527.08,1519.77,1522.81,360876000,Thursday,5,44,1,11,245,1044,-3.7,7.31,4.27,3.04
11/5/2017,1522.81,1524.43,1489.17,1496.46,581257024,Sunday,1,45,2,11,245,1045,-26.35,35.26,27.97,7.29
11/6/2017,1496.46,1503.43,1480.32,1493.42,486160000,Monday,2,45,2,11,245,1045,-3.04,23.11,10.01,13.1
11/7/2017,1493.42,1503.32,1483.92,1484.45,377729984,Tuesday,3,45,2,11,245,1045,-8.97,19.4,18.87,0.53
11/8/2017,1484.45,1484.54,1459.4,1466.62,446584992,Wednesday,4,45,2,11,245,1045,-17.83,25.14,17.92,7.22
11/9/2017,1466.62,1475.83,1452.24,1460.73,444492992,Thursday,5,45,2,11,245,1045,-5.89,23.59,15.1,8.49
11/12/2017,1460.73,1477.19,1456.66,1477.14,323486016,Sunday,1,46,3,11,245,1046,16.41,20.53,0.05,20.48
11/13/2017,1477.14,1492.02,1476.86,1490.88,514395008,Monday,2,46,3,11,245,1046,13.74,15.16,1.14,14.02
11/14/2017,1490.88,1521.87,1490.82,1516.02,681294016,Tuesday,3,46,3,11,245,1046,25.14,31.05,5.85,25.2
11/15/2017,1516.02,1521.01,1503.97,1504.79,584502016,Wednesday,4,46,3,11,245,1046,-11.23,17.04,16.22,0.82
11/16/2017,1504.79,1506.81,1488.52,1489.06,416516000,Thursday,5,46,3,11,245,1046,-15.73,18.29,17.75,0.54
11/19/2017,1489.06,1494.2,1475.04,1475.72,424575008,Sunday,1,47,4,11,245,1047,-13.34,19.16,18.48,0.68
11/20/2017,1475.72,1476.53,1467.07,1469.16,354720000,Monday,2,47,4,11,245,1047,-6.56,9.46,7.37,2.09
11/21/2017,1469.16,1481.3,1465.89,1472.24,290092000,Tuesday,3,47,4,11,245,1047,3.08,15.41,9.06,6.35
11/22/2017,1469.16,1482.05,1470.97,1480.26,295387008,Wednesday,4,47,4,11,245,1047,11.1,11.08,1.79,9.29
11/23/2017,1480.26,1494.1,1480.26,1493.29,426372000,Thursday,5,47,4,11,245,1047,13.03,13.84,0.81,13.03
11/26/2017,1493.29,1516.73,1493.29,1514.34,588665984,Sunday,1,48,5,11,245,1048,21.05,23.44,2.39,21.05
11/27/2017,1514.34,1521.15,1508.22,1513.74,640464000,Monday,2,48,5,11,245,1048,-0.6,12.93,7.41,5.52
11/28/2017,1513.74,1524.01,1510.23,1523.86,542232000,Tuesday,3,48,5,11,245,1048,10.12,13.78,0.15,13.63
11/29/2017,1523.86,1548.67,1523.86,1536.12,1009910016,Wednesday,4,48,5,11,245,1048,12.26,24.81,12.55,12.26
11/30/2017,1536.12,1540.84,1527.14,1537.67,714825984,Thursday,5,48,5,11,245,1048,1.55,13.7,3.17,10.53
12/4/2017,1537.67,1544.93,1524.54,1526.77,525312992,Monday,2,49,2,12,246,1049,-10.9,20.39,18.16,2.23
12/5/2017,1526.77,1528.63,1517.99,1524.87,490348992,Tuesday,3,49,2,12,246,1049,-1.9,10.64,3.76,6.88
12/6/2017,1524.87,1537.51,1524.36,1536.54,608851968,Wednesday,4,49,2,12,246,1049,11.67,13.15,0.97,12.18
12/10/2017,1536.54,1556.84,1529.12,1530.49,807576000,Sunday,1,50,3,12,246,1050,-6.05,27.72,26.35,1.37
12/11/2017,1530.49,1533.01,1520.19,1527.75,379048000,Monday,2,50,3,12,246,1050,-2.74,12.82,5.26,7.56
12/12/2017,1527.75,1530.84,1509.86,1510.21,556129984,Tuesday,3,50,3,12,246,1050,-17.54,20.98,20.63,0.35
12/13/2017,1510.21,1520.81,1504.13,1520.74,430999008,Wednesday,4,50,3,12,246,1050,10.53,16.68,0.07,16.61
12/14/2017,1520.74,1524.39,1515.16,1520.15,404048000,Thursday,5,50,3,12,246,1050,-0.59,9.23,4.24,4.99
12/17/2017,1520.15,1520.95,1505.84,1509.14,479945984,Sunday,1,51,4,12,246,1051,-11.01,15.11,11.81,3.3
12/18/2017,1509.14,1516.9,1507.68,1508.25,518272992,Monday,2,51,4,12,246,1051,-0.89,9.22,8.65,0.57
12/19/2017,1508.25,1510.96,1493,1493.76,490559008,Tuesday,3,51,4,12,246,1051,-14.49,17.96,17.2,0.76
12/20/2017,1493.76,1494.06,1482.52,1484.47,391591008,Wednesday,4,51,4,12,246,1051,-9.29,11.54,9.59,1.95
12/21/2017,1484.47,1487.16,1470.64,1472.15,447976000,Thursday,5,51,4,12,246,1051,-12.32,16.52,15.01,1.51
12/24/2017,1472.15,1481.06,1466.46,1467.68,500308000,Sunday,1,52,5,12,246,1052,-4.47,14.6,13.38,1.22
12/26/2017,1467.68,1470.84,1445.25,1447.04,523652992,Tuesday,3,52,5,12,246,1052,-20.64,25.59,23.8,1.79
12/27/2017,1447.04,1447.3,1421.29,1425.51,643049984,Wednesday,4,52,5,12,246,1052,-21.53,26.01,21.79,4.22
12/28/2017,1425.51,1427.47,1409.31,1414.78,732625984,Thursday,5,52,5,12,246,1052,-10.73,18.16,12.69,5.47
12/31/2017,1414.78,1414.87,1382.33,1390.58,422227008,Sunday,1,53,6,12,246,1053,-24.2,32.54,24.29,8.25
1/1/2018,1390.58,1434.95,1390.59,1434.8,462478016,Monday,2,1,1,1,247,1054,44.22,44.36,0.15,44.21
1/2/2018,1434.8,1453.85,1429.85,1437.24,603081984,Tuesday,3,1,1,1,247,1054,2.44,24,16.61,7.39
1/3/2018,1437.24,1439.24,1414.96,1416.61,435828992,Wednesday,4,1,1,1,247,1054,-20.63,24.28,22.63,1.65
1/4/2018,1416.61,1423.83,1414.74,1423.83,365937984,Thursday,5,1,1,1,247,1054,7.22,9.09,0,9.09
1/7/2018,1423.83,1435.23,1422.31,1431.8,316608992,Sunday,1,2,2,1,247,1055,7.97,12.92,3.43,9.49
1/8/2018,1431.8,1448.78,1431.8,1443.8,444126016,Monday,2,2,2,1,247,1055,12,16.98,4.98,12
1/9/2018,1443.8,1457.9,1441.88,1456.07,459059008,Tuesday,3,2,2,1,247,1055,12.27,16.02,1.83,14.19
1/10/2018,1456.07,1457.89,1439.87,1440.29,356148000,Wednesday,4,2,2,1,247,1055,-15.78,18.02,17.6,0.42
1/14/2018,1440.29,1442.03,1426.45,1431.1,316456000,Sunday,1,3,3,1,247,1056,-9.19,15.58,10.93,4.65
1/16/2018,1431.1,1431.17,1408.88,1413.71,340700992,Tuesday,3,3,3,1,247,1056,-17.39,22.29,17.46,4.83
1/17/2018,1413.71,1413.77,1399.39,1406.52,398921984,Wednesday,4,3,3,1,247,1056,-7.19,14.38,7.25,7.13
1/21/2018,1406.52,1413.45,1402.31,1402.67,381268992,Sunday,1,4,4,1,247,1057,-3.85,11.14,10.78,0.36
1/22/2018,1402.67,1407.28,1400.6,1402.09,336096000,Monday,2,4,4,1,247,1057,-0.58,6.68,5.19,1.49
1/23/2018,1402.09,1402.94,1392.09,1393.04,301217984,Tuesday,3,4,4,1,247,1057,-9.05,10.85,9.9,0.95
1/24/2018,1393.04,1397.1,1391.35,1394.73,218552000,Wednesday,4,4,4,1,247,1057,1.69,5.75,2.37,3.38
1/25/2018,1394.73,1404.53,1394.28,1404.53,271240000,Thursday,5,4,4,1,247,1057,9.8,10.25,0,10.25
1/28/2018,1404.53,1411.68,1403.46,1405.95,341291008,Sunday,1,5,5,1,247,1058,1.42,8.22,5.73,2.49
1/29/2018,1405.95,1407.86,1397.73,1402.23,261374000,Monday,2,5,5,1,247,1058,-3.72,10.13,5.63,4.5
1/31/2018,1402.23,1405.99,1399.67,1404.49,291264000,Wednesday,4,5,5,1,247,1058,2.26,6.32,1.5,4.82
2/1/2018,1404.49,1415.18,1403.15,1411.52,396398016,Thursday,5,5,1,2,248,1058,7.03,12.03,3.66,8.37
2/4/2018,1404.49,1418.21,1409.62,1410.51,440143008,Sunday,1,6,2,2,248,1059,6.02,8.59,7.7,0.89
2/5/2018,1404.49,1413.14,1399.2,1400.05,287900992,Monday,2,6,2,2,248,1059,-4.44,13.94,13.09,0.85
2/6/2018,1400.05,1401.58,1393.16,1394.03,222879008,Tuesday,3,6,2,2,248,1059,-6.02,8.42,7.55,0.87
2/7/2018,1394.03,1395.25,1380.99,1382.02,255580000,Wednesday,4,6,2,2,248,1059,-12.01,14.26,13.23,1.03
2/8/2018,1382.02,1391.12,1378.58,1391.03,256940000,Thursday,5,6,2,2,248,1059,9.01,12.54,0.09,12.45
2/11/2018,1391.03,1394.37,1383.95,1384.71,194698000,Sunday,1,7,3,2,248,1060,-6.32,10.42,9.66,0.76
2/12/2018,1384.71,1385.87,1378.64,1380.29,218002000,Monday,2,7,3,2,248,1060,-4.42,7.23,5.58,1.65
2/14/2018,1380.29,1389.04,1376.18,1388.94,277982016,Wednesday,4,7,3,2,248,1060,8.65,12.86,0.1,12.76
2/15/2018,1388.94,1426.56,1388.94,1424.95,628467008,Thursday,5,7,3,2,248,1060,36.01,37.62,1.61,36.01
2/18/2018,1424.95,1444.94,1413.07,1413.9,567721984,Sunday,1,8,4,2,248,1061,-11.05,31.87,31.04,0.83
2/20/2018,1413.9,1424.38,1396.59,1396.72,310777984,Tuesday,3,8,4,2,248,1061,-17.18,27.79,27.66,0.13
